course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,stats_trainer_last_14_wins_pct,course_id,damsire_region,horse_id,jockey_allowance,trainer_location,owner_id,dam,stats_horse_distance,stats_jockey_last_14_wins,silk_path,region,sire_id,stats_jockey_ovr_profit,date,href,stats_jockey_last_14_profit,trainer_14_days_runs,race_type,gelding_first_time,breeder_id,going,damsire_id,distance_f,handicap,trainer_14_days_percent,claim,sire,non_runner,distance,dam_id,distance_y,surface,stats_trainer_ovr_wins_pct,sire_region,stats_trainer_last_14_runs,stats_horse_course,prev_owners,wind_surgery_second,wind_surgery_first,profile,stats_trainer_ovr_runs,prev_trainers,sex_code,stats_jockey_ovr_wins_pct,stats_jockey_last_14_runs,stats_trainer_last_14_profit,breeder,stats_jockey_ovr_wins,dam_region,owner,jockey_id,stats_trainer_ovr_profit,stats_jockey_ovr_runs,stats_jockey_last_14_wins_pct,silk_url,dob,colour,medical,reserve,stats_trainer_last_14_wins,stats_trainer_ovr_wins,race_id,stats_horse_going,trainer_14_days_wins,trainer_id,course_detail,damsire
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Sovereign Bright,3,filly,2,2,Charlie Johnston,Jason Hart,,False,135,65,75,58,24,3735-3,,,,,44,8%,1353,IRE,7631473,,"Middleham Moor, N Yorks",367756,Mount Crystal,"{'runs': '0', 'wins': '0'}",4,,GB,1956469,+12.45,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,-4.25,25,Flat,False,1075207,Standard,503034,10,True,8,,Ten Sovereigns,False,1m2f42y,770813,2242,AW,15%,IRE,25,"{'runs': '0', 'wins': '0'}",Kingsley Park Owners Club (2026-03-14)||Johnston Racing Ltd (2025-06-02),False,False,7631473/sovereign-bright,288,[],F,14%,39,+3.38,The Pocock Family,90,IRE,Kingsley Park 47 - Ready To Run,90243,+45.51,634,10%,,2023-02-28,B,[],False,2,44,915599,"{'runs': '4', 'wins': '0'}",2,40131,,Montjeu
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Meritocratic,3,colt,3,7,James Horton,Jack Mitchell,,False,135,65,69,40,112,967-,,,,,57.14,14%,1353,AUS,8157637,,"Newmarket, Suffolk",344641,Etoile Bleu,"{'runs': '0', 'wins': '0'}",4,,IRE,906477,-24.28,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,+38.00,7,Flat,False,1111073,Standard,726295,10,True,14,,Churchill,False,1m2f42y,6270239,2242,AW,9%,IRE,7,"{'runs': '0', 'wins': '0'}",,False,False,8157637/meritocratic,34,[],C,19%,25,-2.50,Owenstown Bloodstock Ltd,38,IRE,J Tuthill & Partner,84416,-11.50,202,16%,,2023-04-03,B,[],False,1,3,915599,"{'runs': '2', 'wins': '0'}",1,39326,,Starspangledbanner
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Ravens View,3,gelding,4,5,Michael Dods,Sean Kirrane,,False,127,57,69,47,39,67-69,,,,,16.67,0%,1353,IRE,8459470,,"Piercebridge, Co Durham",166592,Sightline,"{'runs': '0', 'wins': '0'}",0,,IRE,682732,-58.63,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,-19.00,12,Flat,False,1103486,Standard,544976,10,True,0,,Ravens Pass,False,1m2f42y,902500,2242,AW,8%,USA,12,"{'runs': '4', 'wins': '0'}",,False,False,8459470/ravens-view,355,[],G,10%,19,-12.00,J Wall & E Kennedy,29,GB,Mrs Emma Kennedy,96177,-138.72,296,0%,,2023-03-12,B,[],False,0,29,915599,"{'runs': '4', 'wins': '0'}",0,5079,,Rock Of Gibraltar
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Fuzeyya,3,filly,5,3,Jedd OKeeffe,Callum Rodriguez,p,False,127,57,65,24,28,005-5,,,,,66.67,25%,1353,IRE,8013558,,"Coverham, N Yorks",305846,Jedhi,"{'runs': '0', 'wins': '0'}",5,,GB,875049,-79.77,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,+4.75,6,Flat,False,1138048,Standard,565570,10,True,17,,Ulysses,False,1m2f42y,1642736,2242,AW,9%,IRE,4,"{'runs': '0', 'wins': '0'}",,False,False,8013558/fuzeyya,140,[],F,13%,16,-1.38,Ellipsis,32,GB,Ellipsis,94225,-31.72,238,31%,,2023-04-02,B,[],False,1,13,915599,"{'runs': '1', 'wins': '0'}",1,14335,,Big Bad Bob
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Project Kinsman,3,filly,6,6,Philip Kirby,Luke Morris,,False,120,50,62,39,25,98-8,,,,,37.5,8%,1353,USA,8157626,,"East Appleton, N Yorks",323995,Project Whiskey,"{'runs': '0', 'wins': '0'}",5,,USA,2839442,-133.90,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,-23.13,24,Flat,False,1056551,Standard,775342,10,True,17,,Maxfield,False,1m2f42y,2844593,2242,AW,5%,USA,12,"{'runs': '3', 'wins': '0'}",,False,False,8157626/project-kinsman,291,[],F,7%,46,-2.00,Woodford Thoroughbreds LLC,22,USA,James And Susan Cookson,84857,-214.42,296,11%,,2023-01-25,B,[],False,1,16,915599,"{'runs': '3', 'wins': '0'}",4,18875,,Tapizar
Newcastle (AW),17:30,Download The At The Races App Handicap,,1m2f,6,3yo,0-65,"£3,245",7,Due To Shine,3,filly,7,1,Brian Ellison,Cam Hardie,,False,118,48,64,,193,84023-,,,,,40,0%,1353,GB,7739797,,"Norton, N Yorks",91220,Shine Baby Shine,"{'runs': '1', 'wins': '0'}",1,,GB,846530,-371.71,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915599,-22.00,15,Flat,False,1139270,Standard,685231,10,True,0,,Due Diligence,False,1m2f42y,1488100,2242,AW,10%,USA,13,"{'runs': '2', 'wins': '0'}",,False,False,7739797/due-to-shine,382,[],F,5%,25,-13.00,David Gray & John Young,45,GB,Shine Racing,92732,-105.53,824,4%,,2023-02-08,B,[],False,0,38,915599,"{'runs': '1', 'wins': '0'}",0,4431,,Aqlaam
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Fille Unique,3,filly,1,4,Bryan Smart,Paul Mulrennan,,False,135,65,70,46,39,4325-6,,,,,16.67,17%,1353,FR,7856862,,"Sutton Bank, N Yorks",43163,Miss Violetta,"{'runs': '1', 'wins': '0'}",2,,IRE,855564,-237.64,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-9.92,6,Flat,False,1107915,Standard,790757,6,True,17,,Kodi Bear,False,6f,6229236,1320,AW,12%,IRE,6,"{'runs': '3', 'wins': '0'}",,False,False,7856862/fille-unique,227,[],F,13%,17,-1.67,Glacken View,120,FR,B Smart,79371,-27.67,898,12%,,2023-03-05,BR,[],False,1,28,915600,"{'runs': '3', 'wins': '0'}",1,373,,Dabirsim
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Thornaby Annie,3,filly,2,7,Adrian Nicholls,Jack Garritty,,False,135,65,67,27,181,03734-,,,,,25,0%,1353,IRE,7847667,,"Sessay, N Yorks",360182,Vardiyna,"{'runs': '5', 'wins': '0'}",1,,IRE,890421,-96.18,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-2.38,4,Flat,False,15545,Standard,756093,6,True,0,,Galileo Gold,False,6f,7830231,1320,AW,6%,GB,4,"{'runs': '3', 'wins': '0'}",,False,False,7847667/thornaby-annie,89,[],F,7%,5,-4.00,Tally-Ho Stud,14,FR,Ingleby Boodstock & The Fallen Angels,92735,-7.50,199,20%,,2023-02-20,CH,[],False,0,5,915600,"{'runs': '3', 'wins': '0'}",0,33638,,Zoffany
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Northern Tempest,3,gelding,3,8,Michael Dods,Sean Kirrane,,False,134,64,72,65,140,954-,,,,,16.67,0%,1353,GB,7436440,,"Piercebridge, Co Durham",339534,Tumblewind,"{'runs': '2', 'wins': '0'}",0,,GB,1584499,-58.63,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-19.00,12,Flat,False,20654,Standard,546115,6,True,0,,Eqtidaar,False,6f,811736,1320,AW,8%,IRE,12,"{'runs': '1', 'wins': '0'}",,False,False,7436440/northern-tempest,355,[],G,10%,19,-12.00,Hellwood Stud Farm,29,GB,Ursa Major Racing Ltd And M Dods,96177,-138.72,296,0%,,2023-04-10,B,[],False,0,29,915600,"{'runs': '1', 'wins': '0'}",0,5079,,Captain Rio
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Cosmic Clarets,3,gelding,4,13,Richard & Peter Fahey,Oisin Orr,p,False,134,64,78,,201,20000-,,,,,50,20%,1353,AUS,7020581,,"Musley Bank, N Yorks",259683,Imtiyaaz,"{'runs': '5', 'wins': '0'}",3,,IRE,3095735,-73.08,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,+5.00,20,Flat,True,30288,Standard,726295,6,True,20,,Starman,False,6f,865880,1320,AW,0%,GB,20,"{'runs': '0', 'wins': '0'}",,False,False,7020581/cosmic-clarets,3,"[{'trainer': 'Richard Fahey', 'trainer_id': 8010, 'change_date': '2026-04-07'}]",G,12%,16,+5.50,Colm McEvoy,34,IRE,A Tattersall & Partner,93884,-3.00,288,19%,,2023-04-09,CH,[],False,4,0,915600,"{'runs': '0', 'wins': '0'}",4,42996,,Starspangledbanner
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Taaklam,3,gelding,5,12,Harriet Bethell,Oisin McSweeney,,False,133,63,68,38,181,7853-,,,,,0,0%,1353,GB,7789375,,"Arnold, E Yorks",370670,Salayel,"{'runs': '2', 'wins': '0'}",0,,IRE,1004665,-34.50,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-3.00,1,Flat,False,24598,Standard,739856,6,True,0,,Mehmas,False,6f,2404738,1320,AW,13%,IRE,1,"{'runs': '1', 'wins': '0'}",Sheikh Ahmed Al Maktoum (2026-04-07),False,False,7789375/taaklam,64,"[{'trainer': 'Ed Walker', 'trainer_id': 23926, 'change_date': '2026-04-07'}]",G,12%,3,-1.00,Godolphin,16,GB,Rise One Racing - Taaklam,99547,+1.25,139,0%,,2023-04-08,B,[],False,0,8,915600,"{'runs': '1', 'wins': '0'}",0,29735,,Bated Breath
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Marra Donna,3,gelding,6,10,Ollie Sangster,Daniel Tudhope,tp,False,133,63,73,70,17,9-3332,,,,,41.18,18%,1353,GB,7661866,,"Marlborough, Wilts",347929,Give Her A Squeeze,"{'runs': '4', 'wins': '0'}",0,,IRE,861262,-15.31,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-19.00,17,Flat,False,15545,Standard,582877,6,True,18,,Cotai Glory,False,6f,3097206,1320,AW,29%,GB,17,"{'runs': '1', 'wins': '0'}",,False,False,7661866/marra-donna,17,[],G,22%,19,+2.50,Tally-Ho Stud,44,IRE,Pompey Ventures 4,82231,-1.67,197,0%,,2023-01-12,B,[],False,3,5,915600,"{'runs': '5', 'wins': '0'}",3,40346,,Kodiac
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Stromness,3,gelding,7,11,Nigel Tinkler,Rowan Scott,,False,132,62,69,48,68,568,,,,,28.57,0%,1353,GB,8607162,,"Langton, N Yorks",366119,Credible,"{'runs': '2', 'wins': '0'}",1,,GB,837877,-196.22,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-9.50,14,Flat,False,1043585,Standard,107700,6,True,0,,Zoustar,False,6f,3130336,1320,AW,10%,AUS,14,"{'runs': '3', 'wins': '0'}",,False,False,8607162/stromness,402,[],G,8%,12,-14.00,Cheveley Park Stud Limited,35,GB,Duncan Smith & John Toes,92565,+110.42,465,8%,,2023-01-23,B,[],False,0,40,915600,"{'runs': '3', 'wins': '0'}",0,865,,Pivotal
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Carnation Queen,3,filly,8,14,Ollie Pears,Harry Russell,,False,131,61,72,,209,75166-,,,"2025-06-13 | Carnation Queen | 7556696 | Coopers Marquees Rous Selling Stakes | 895194 | York | 107 | 6 | 1320 | It was a bit of a surprise. Carnation Queen's last run was a big improvement from the first day, and from halfway I was confident and she was very tough. She was in the headlights a bit on her first day, but she's come on a lot - Harry Russell, jockey.",,20,20%,1353,IRE,7556696,,"Norton, N Yorks",370668,Sun Angel,"{'runs': '3', 'wins': '1'}",1,,IRE,861262,-23.25,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,0.00,5,Flat,False,15545,Standard,800166,6,True,20,,Cotai Glory,False,6f,998397,1320,AW,8%,GB,5,"{'runs': '0', 'wins': '0'}",Ownaracehorse Ltd & Ollie Pears (2026-04-07),False,False,7556696/carnation-queen,107,[],F,8%,6,+1.00,Tally-Ho Stud,20,IRE,Ownaracehorse & Ollie Pears,95237,-17.25,246,17%,,2023-02-04,CH,[],False,1,9,915600,"{'runs': '0', 'wins': '0'}",1,19836,,Sir Prancealot
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Full Gas,3,gelding,9,6,Kevin Ryan,Kevin Stott,,False,130,60,69,28,6,754-89,,,,,40,6%,1353,IRE,7205128,,"Hambleton, N Yorks",101858,Jackie Sparrow,"{'runs': '5', 'wins': '0'}",1,,IRE,805556,-11.90,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-8.50,16,Flat,False,1126434,Standard,637069,6,True,6,,Bungle Inthejungle,False,6f,1562131,1320,AW,17%,GB,16,"{'runs': '2', 'wins': '0'}",,False,False,7205128/full-gas,272,[],G,14%,11,-13.50,Mark Burns,28,IRE,Mrs J Ryan,91867,+13.90,200,9%,,2023-05-02,CH,[],False,1,47,915600,"{'runs': '2', 'wins': '0'}",1,22525,,Dandy Man
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Mademoiselle Belle,3,filly,10,9,Brian Ellison,Ben Robinson,p,False,129,59,71,65,18,291635,,,,,40,0%,1353,FR,7806401,,"Norton, N Yorks",355420,Melabelle,"{'runs': '10', 'wins': '0'}",0,,IRE,831330,-53.88,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-6.00,15,Flat,False,1130526,Standard,815331,6,True,0,,Coulsty,False,6f,5147981,1320,AW,10%,IRE,13,"{'runs': '8', 'wins': '1'}",,False,False,7806401/mademoiselle-belle,382,[],F,11%,6,-13.00,Michael & Martin Butler,40,FR,Joseph Bell & Partner,95279,-105.53,355,0%,,2023-04-04,B,[],False,0,38,915600,"{'runs': '13', 'wins': '0'}",0,4431,,Style Vendome
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Anorah Unleashed,3,filly,11,1,Dr Richard Newland & Jamie Insole,Hollie Doyle,p,False,128,58,69,49,12,6656-3,,,,,54.55,25%,1353,IRE,7493162,,"Elmbridge, Worcs",359926,Samaah,"{'runs': '3', 'wins': '0'}",11,,IRE,3092793,-89.12,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,+0.26,22,Flat,False,2439,Standard,450464,6,True,23,,Supremacy,False,6f,775162,1320,AW,7%,IRE,20,"{'runs': '0', 'wins': '0'}",Urloxhey Racing (2025-07-03)||Mr & Mrs S & D Turner And Partners (2025-07-01)||Urloxhey Racing (2025-05-17),False,False,7493162/anorah-unleashed,14,[],F,16%,52,+44.56,Yeomanstown Stud,42,IRE,S Turner And Partners,92695,-9.50,262,21%,,2023-04-17,CH,[],False,5,1,915600,"{'runs': '1', 'wins': '0'}",5,40965,,Cape Cross
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Forever Twenty,3,filly,12,5,Ivan Furtado,Barry McHugh,,False,128,58,68,45,30,569,,,,,47.06,24%,1353,GB,8788809,,"Wiseton, S Yorks",345104,Prezzie,"{'runs': '0', 'wins': '0'}",1,,GB,1371798,+27.95,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-6.67,17,Flat,False,1481,Standard,658013,6,True,24,,Havana Grey,False,6f,1314658,1320,AW,12%,GB,17,"{'runs': '0', 'wins': '0'}",,False,False,8788809/forever-twenty,179,[],F,10%,11,+21.00,Bearstone Stud,15,GB,Ontoawinner & Alfa Site Services Ltd,78398,+11.46,148,9%,,2023-04-30,CH,[],False,4,22,915600,"{'runs': '3', 'wins': '0'}",4,30867,,Major Cadeaux
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Pivotal Terms,3,filly,13,2,Iain Jardine,Andrew Mullen,,False,125,55,78,71,23,37-876,,,,,62.5,9%,1353,GB,8018255,,"Carrutherstown, D'fries & G'way",362120,Her Terms,"{'runs': '5', 'wins': '0'}",3,,GB,2659940,-209.17,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,+10.00,16,Flat,False,1106001,Standard,107700,6,True,6,,Pinatubo,False,6f,1006038,1320,AW,10%,IRE,11,"{'runs': '2', 'wins': '0'}",T Egan (2026-01-31),False,False,8018255/pivotal-terms,554,"[{'trainer': 'Joseph G Murphy', 'trainer_id': 4572, 'change_date': '2026-01-31'}]",F,8%,18,-7.25,Apple Tree Stud,47,GB,Miss Valerie Renwick & Kevin Kerr,81166,-10.44,587,17%,,2023-03-05,CH,[],False,1,55,915600,"{'runs': '6', 'wins': '0'}",1,21516,,Pivotal
Newcastle (AW),18:00,Sky Sports Racing Sky 415 Handicap,,6f,6,3yo,0-65,"£3,245",14,Brain Freeze,3,filly,14,3,Michael Dods,Connor Beasley,,False,123,53,67,,194,66374-,,,,,16.67,0%,1353,USA,7878373,,"Piercebridge, Co Durham",341578,Lady Lizabeth,"{'runs': '2', 'wins': '0'}",2,,IRE,1990140,-61.73,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915600,-3.17,12,Flat,False,1033727,Standard,704079,6,True,0,,Kessaar,False,6f,3726843,1320,AW,8%,IRE,12,"{'runs': '0', 'wins': '0'}",,False,False,7878373/brain-freeze,355,[],F,11%,15,-12.00,John Martin McLoughney,30,IRE,I Davison,90868,-138.72,273,13%,,2023-02-18,B,[],False,0,29,915600,"{'runs': '0', 'wins': '0'}",0,5079,,Lord Shanakill
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Billyjoegold,4,gelding,1,4,Ruth Carr,James Sullivan,,False,142,,43,17,23,3,,,,,32,8%,1353,GB,8968474,,"Stillington, N Yorks",220576,China Cherub,"{'runs': '1', 'wins': '0'}",1,,GB,802536,-133.13,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-6.00,25,Flat,False,1080533,Standard,75954,7,False,8,,Havana Gold,False,7f14y,659591,1554,AW,11%,IRE,25,"{'runs': '1', 'wins': '0'}",,False,False,8968474/billyjoegold,349,[],G,6%,15,-7.50,Angela Clark,21,GB,Mrs Angela Clark,84541,-23.68,346,7%,,2022-05-08,CH,[],False,2,39,915596,"{'runs': '1', 'wins': '0'}",2,20045,,Inchinor
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Noelan Star,3,gelding,2,6,Edward Bethell,Callum Rodriguez,,False,135,,83,50,121,1-,,,"2025-12-13 | Noelan Star | 8330912 | Bet £10 Get £40 With BetMGM EBF Restricted Novice Stakes (Bands B, C And D) (GBB Race) | 907945 | Newcastle (AW) | 1353 | 8 | 1765 | That was very impressive. Noelan Star has worked nicely at home, he would have debuted earlier but had a slight niggle with a scope but he's fine now and he's one for the future. There's plenty of stamina on the damside so he was always going to stay and he might get a bit further - Ed Bethell, trainer, speaking to Sky Sports Racing.",,58.33,33%,1353,USA,8330912,,"Middleham, N Yorks",369132,Noelani,"{'runs': '0', 'wins': '0'}",5,,GER,726295,-79.77,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,+4.75,12,Flat,False,1139772,Standard,522845,7,False,33,,Starspangledbanner,False,7f14y,5048227,1554,AW,11%,AUS,12,"{'runs': '1', 'wins': '1'}",Newminster 24 (2026-03-09)||Simon Chappell (2025-12-08),False,False,8330912/noelan-star,187,[],G,13%,16,+25.75,Graf & Grafin Stauffenberg,32,GER,Newminster 24 And Team Valor,94225,-72.30,238,31%,,2023-04-18,CH,[],False,4,21,915596,"{'runs': '1', 'wins': '1'}",4,38073,,Nayef
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Balmoral Boy,3,gelding,3,7,Nigel Tinkler,Rowan Scott,,False,128,,36,33,23,3,,,,,28.57,0%,1353,GB,8968478,,"Langton, N Yorks",369449,Dame Shirley,"{'runs': '0', 'wins': '0'}",1,,IRE,3092793,-196.22,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-9.50,14,Flat,False,17739,Standard,572724,7,False,0,,Supremacy,False,7f14y,812031,1554,AW,10%,IRE,14,"{'runs': '1', 'wins': '0'}",,False,False,8968478/balmoral-boy,402,[],G,8%,12,-14.00,Denis Phelan,35,GB,SimcAm Racing,92565,+110.42,465,8%,,2023-04-20,B,[],False,0,40,915596,"{'runs': '1', 'wins': '0'}",0,865,,Haafhd
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Eagle Thunder,3,colt,4,3,Charlie Johnston,Jason Hart,,False,128,,,,19,0,,,,,44,8%,1353,USA,7493147,,"Middleham Moor, N Yorks",353998,Elis Eliz,"{'runs': '0', 'wins': '0'}",4,,GB,1909735,+12.45,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-4.25,25,Flat,False,1136392,Standard,704079,7,False,8,,Sergei Prokofiev,False,7f14y,866983,1554,AW,15%,CAN,25,"{'runs': '0', 'wins': '0'}",,False,False,7493147/eagle-thunder,288,[],C,14%,39,+3.38,Asset Stud Limited,90,IRE,Hzs Stainless Steel,90243,+45.51,634,10%,,2023-03-06,CH,[],False,2,44,915596,"{'runs': '0', 'wins': '0'}",2,40131,,Lord Shanakill
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Whernside,3,gelding,5,2,Edward Bethell,Connor Beasley,,False,126,,50,17,138,7-,,,,,58.33,33%,1353,GB,8432193,,"Middleham, N Yorks",364871,Incorrigible,"{'runs': '0', 'wins': '0'}",2,,GB,2394572,-61.73,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-3.17,12,Flat,False,1022,Standard,565797,7,False,33,,Lope Y Fernandez,False,7f14y,3098929,1554,AW,11%,IRE,12,"{'runs': '1', 'wins': '0'}",,False,False,8432193/whernside,187,[],G,11%,15,+25.75,Theakston Stud,30,GB,Unique Retreats Stays Ltd And Partner,90868,-72.30,273,13%,,2023-02-26,B,[],False,4,21,915596,"{'runs': '1', 'wins': '0'}",4,38073,,Oasis Dream
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Horu Kanu,3,gelding,6,1,Richard & Peter Fahey,Shane Gray,,False,124,73,70,32,255,645-,,,,,50,20%,1353,USA,7205013,,"Musley Bank, N Yorks",213622,Faora,"{'runs': '1', 'wins': '0'}",2,,GB,1540372,+3.03,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,+4.50,20,Flat,True,1122271,Standard,671451,7,False,20,,Sands Of Mali,False,7f14y,3164277,1554,AW,0%,FR,20,"{'runs': '1', 'wins': '0'}",,False,False,7205013/horu-kanu,3,"[{'trainer': 'Richard Fahey', 'trainer_id': 8010, 'change_date': '2026-04-07'}]",G,10%,6,+5.50,The Cool Silk Partnership,26,USA,The Cool Silk Partnership,90103,-3.00,258,33%,,2023-02-22,CH,[],False,4,0,915596,"{'runs': '1', 'wins': '0'}",4,42996,,Hard Spun
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Record Day,3,gelding,7,5,Brian Ellison,Ben Robinson,,False,124,,71,,15,8,,,,,40,0%,1353,IRE,9004875,,"Norton, N Yorks",291929,Airwaves,"{'runs': '1', 'wins': '0'}",0,,GB,736110,-53.88,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-6.00,15,Flat,False,1126963,Standard,562911,7,False,0,,Showcasing,False,7f14y,2267919,1554,AW,10%,GB,13,"{'runs': '0', 'wins': '0'}",,False,False,9004875/record-day,382,[],G,11%,6,-13.00,Bond Thoroughbred Limited,40,GB,Bond Thoroughbred Limited,95279,-105.53,355,0%,,2023-04-03,CH,[],False,0,38,915596,"{'runs': '0', 'wins': '0'}",0,4431,,Monsieur Bond
Newcastle (AW),18:30,"Sky Sports Racing Virgin 512 Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",,7f,5,3-5yo,,"£4,320",11,Tzarmaggedon,3,gelding,8,8,Bryan Smart,Tom Kiely-Marshall,,False,124,,,,,,,,,,16.67,17%,1353,USA,9083766,5,"Sutton Bank, N Yorks",351389,Armageddon,"{'runs': '0', 'wins': '0'}",1,,GB,1909735,-29.55,2026-04-13,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-04-13/915596,-1.50,6,Flat,True,1071231,Standard,831212,7,False,17,5,Sergei Prokofiev,False,7f14y,1797812,1554,AW,12%,CAN,6,"{'runs': '0', 'wins': '0'}",,False,False,9083766/tzarmaggedon,227,[],G,9%,9,-1.67,Crossfields Bloodstock Ltd,8,GB,J R Dwyer And B Smart,100775,-27.67,92,11%,,2023-03-30,CH,[],False,1,28,915596,"{'runs': '0', 'wins': '0'}",1,373,,War Command
