course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,handicap,stats_jockey_ovr_wins_pct,distance,stats_trainer_last_14_wins,prev_trainers,dob,breeder_id,jockey_id,stats_horse_going,distance_y,trainer_14_days_runs,wind_surgery_first,breeder,damsire_id,stats_trainer_ovr_wins_pct,course_detail,reserve,trainer_14_days_percent,silk_url,race_id,stats_jockey_last_14_wins_pct,stats_trainer_ovr_profit,stats_trainer_last_14_wins_pct,region,stats_trainer_last_14_runs,href,profile,owner_id,trainer_location,stats_jockey_last_14_runs,stats_jockey_ovr_profit,race_type,course_id,damsire,horse_id,medical,sire_region,stats_jockey_ovr_runs,surface,date,sire_id,stats_horse_distance,stats_trainer_ovr_runs,colour,stats_jockey_last_14_profit,distance_f,dam_region,damsire_region,claim,dam_id,prev_owners,wind_surgery_second,sex_code,sire,non_runner,dam,stats_jockey_last_14_wins,trainer_id,stats_trainer_ovr_wins,stats_trainer_last_14_profit,silk_path,jockey_allowance,gelding_first_time,going,trainer_14_days_wins,stats_horse_course,stats_jockey_ovr_wins,owner
Sha Tin,09:05,Humphreys Hcp (C3) (Handicap) (Turf),,1m,,3yo+,,"£109,438",12,Withallmyfaith,5,gelding,12,9,David A Hayes,M L Yeung,b,False,118,60,94,,25,,Placed on three of six starts since blinkers were added in November; e/w claims again,Front-runner; placed over 1m on three of his six starts since blinkers were added in November and has each-way claims again.,,,,True,4%,1m,1,"[{'trainer': 'Jenna Mahoney', 'trainer_id': 27347, 'change_date': '2025-05-22'}]",2020-08-31,1120811,88300,"{'runs': '7', 'wins': '0'}",1760,31,False,Ms V Tang,566008,8%,,False,3,,917921,0%,-650.76,3%,NZ,31,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917921,5681205/withallmyfaith,209111,Hong Kong,23,-142.68,Flat,416,Elusive City,5681205,[],AUS,987,Turf,2026-04-12,870411,"{'runs': '7', 'wins': '0'}",1585,B,-23.00,8,NZ,USA,,850536,,False,G,Mongolian Khan,False,Shezhardtocatch,0,3550,126,-29.95,,,False,Good,1,"{'runs': '9', 'wins': '0'}",44,Vicky Tang
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Endeared,6,gelding,1,8,J Size,Zac Purton,,False,126,68,89,,11,,Followed last month's C&D win with creditable third on dirt last week,Led close home to score over C&D last month and ran right up to best form when close third in this higher grade on dirt here (1m) last week; reunited with Zac Purton (aboard for that latest win) today and ought to be right in the thick of things again.,"2022-08-27 | Endeared | 4369767 | Jenningsbet British EBF Novice Stakes (GBB Race) | 817852 | Newmarket (July) | 174 | 6 | 1320 | Endeared\ was a bit unlucky not to have won before today. He got stuck in the mud last time at Chester and everything just caught him out but I think the winner (Frankness) is a good filly. He's off to Hong Kong now and his owner Ben Wong is a big supporter of mine. He was purchased as a yearling but you have to get them qualified to run out there. That was more stressful than trying to win a Group race. I'm sure he will do very well out there - James Fanshawe, trainer.",,,True,23%,7f,2,"[{'trainer': 'James Fanshawe', 'trainer_id': 4540, 'change_date': '2023-04-20'}]",2020-01-09,18476,82339,"{'runs': '22', 'wins': '3'}",1540,22,False,Watership Down Stud,763453,12%,,False,9,,917922,10%,-226.63,9%,GB,22,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,4369767/endeared,354366,Hong Kong,42,-293.62,Flat,416,Frankel,4369767,[],IRE,1792,Turf,2026-04-12,671647,"{'runs': '23', 'wins': '4'}",1845,B,-27.25,7,IRE,GB,,1975730,Lui Chun Tai (2025-07-03)||Ben CM Wong (2023-04-20),False,G,Dark Angel,False,Frankel Light,4,12739,219,-11.40,,,False,Good,2,"{'runs': '36', 'wins': '4'}",417,Wong Lui Chun Tai
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Heaving,4,gelding,2,9,David Eustace,L J Ferraris,t,False,126,68,88,,49,,0-5 in HK but made frame over C&D two starts ago and remains unexposed over 7f,Disappointed over 6f in February and is now 0-5 in Hong Kong but kept on well for fourth over C&D two starts ago and remains unexposed over 7f; could have a say.,,,,True,7%,7f,4,"[{'trainer': 'Anthony & Sam Freedman', 'trainer_id': 37678, 'change_date': '2025-11-20'}]",2021-09-16,1054739,98196,"{'runs': '4', 'wins': '0'}",1540,26,False,A Illes,634453,8%,,False,15,,917922,6%,-70.24,15%,AUS,26,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,6291906/heaving,330041,Hong Kong,17,-195.06,Flat,416,Pendragon I,6291906,[],AUS,1146,Turf,2026-04-12,893171,"{'runs': '2', 'wins': '0'}",439,BR,-10.00,7,AUS,NZ,,886322,Rtd Racing Pin Cushion Racing Et Al (2025-11-20),False,G,Hellbent,False,Heartlings,1,41761,36,+0.50,,,False,Good,4,"{'runs': '5', 'wins': '0'}",76,Cindi Hui Ming Ming Dr David Choy Tak Wai & Ricky C W Kay
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Charming Legend,5,gelding,3,5,C Fownes,Joao Moreira,,False,125,67,91,,101,,Yet to hit top gear for new stable but on a very good mark and Joao Moreira rides,Yet to hit top gear after two starts for new stable this season but positives can be drawn from his midfield finish over C&D last time; on a very good mark now and the booking of Joao Moreira catches the eye; interesting.,,,,True,17%,7f,4,"[{'trainer': 'C S Shum', 'trainer_id': 16058, 'change_date': '2025-12-11'}, {'trainer': 'Les Bridge', 'trainer_id': 13831, 'change_date': '2024-11-21'}]",2020-09-19,1071020,84921,"{'runs': '8', 'wins': '0'}",1540,29,False,S F Bloodstock,459025,7%,,False,14,,917922,44%,-383.89,14%,AUS,29,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,6027914/charming-legend,327816,Hong Kong,9,-106.74,Flat,416,OReilly,6027914,[],AUS,314,Turf,2026-04-12,872464,"{'runs': '9', 'wins': '2'}",1338,BR,+9.30,7,NZ,NZ,,848080,Legend Racing Pty Ltd (2024-11-21),False,G,Deep Field,False,Spellbinder,4,16095,96,-10.70,,,False,Good,4,"{'runs': '9', 'wins': '1'}",52,Mr & Mrs Boniface Ho Ka Kui
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Outgate,7,gelding,4,3,A S Cruz,Angus Chung,t,False,125,67,90,,21,,Twice safely held since exploiting much reduced mark here in February,Scored off much reduced mark over C&D in February but safely held twice since (6f/7f); younger rivals have much more appealing profiles.,"2022-06-11 | Outgate | 3571527 | Extra Places Every Day At Betway Handicap | 812557 | Chester | 13 | 7.5 | 1667 | Outgate is a very progressive horse with a wicked turn of foot. He really filled out over the winter and keeps progressing with each run. He's developed into a proper racehorse and it would be nice to go for black type now - Claire Kubler, joint trainer.||2022-05-05 | Outgate | 3571527 | Deepbridge Handicap | 808729 | Chester | 13 | 7.5 | 1667 | Everything went right, Ryan [Moore] gave Outgate a beautiful ride and was very complimentary about the horse, saying he was very straightforward to ride. He's a nice horse and there's a very valuable race back here just before Royal Ascot and it might make sense to come back here for that - Daniel Kubler, joint-trainer.",,,True,6%,7f,3,"[{'trainer': 'Daniel & Claire Kubler', 'trainer_id': 37637, 'change_date': '2023-01-30'}]",2019-03-07,1037794,101468,"{'runs': '22', 'wins': '4'}",1540,29,False,Mr & Mrs G Middlebrook,506927,7%,,False,10,,917922,10%,-530.84,10%,GB,29,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,3571527/outgate,209112,Hong Kong,21,-306.75,Flat,416,Invincible Spirit,3571527,[],GB,1067,Turf,2026-04-12,839591,"{'runs': '13', 'wins': '1'}",1689,GR,-5.80,7,GB,IRE,2,846293,Mr & Mrs G Middlebrook (2023-01-30),False,G,Outstrip,False,Penny Drops,2,12767,126,-10.10,,2,False,Good,3,"{'runs': '21', 'wins': '1'}",63,Martin Siu Kim Sun
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Alls Well,4,gelding,5,4,C H Yip,C Y Ho,t,False,123,65,85,,14,,C&D winner in February but found things tougher when upped in grade last month,Came from off the pace for emphatic Class 4 C&D win in February but was unable to land a telling blow when upped to this grade last month and still needs to prove he can cope with a mark this high.,,,,True,9%,7f,2,[],2021-10-07,1032741,90687,"{'runs': '6', 'wins': '1'}",1540,28,False,Mrs H G & W G Bax,95466,6%,,False,7,,917922,5%,-160.39,7%,NZ,28,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,7360501/alls-well,309638,Hong Kong,22,-333.74,Flat,416,Pentire,7360501,[],USA,1218,Turf,2026-04-12,866958,"{'runs': '4', 'wins': '1'}",1171,B,+12.00,7,NZ,GB,,7360500,,False,G,Frosted,False,Ruby Queen,1,15856,71,-7.60,,,False,Good,2,"{'runs': '8', 'wins': '2'}",112,Mr & Mrs Alan Leung Wai Zen
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Complete Unknown,3,gelding,6,1,W K Mo,K C Leung,t,False,123,65,79,,21,,Made only a mildly encouraging HK debut over 6f last month,Ex-Australian 3yo; made only a mildly encouraging Hong Kong debut when eighth of ten over 6f here last month and needs to have taken significant benefit from that outing.,,,,True,7%,7f,0,"[{'trainer': 'Peter G Moody & Katherine Coleman', 'trainer_id': 40620, 'change_date': '2026-03-14'}]",2022-08-25,1137869,88536,"{'runs': '0', 'wins': '0'}",1540,23,False,E Tong,596550,7%,,False,0,,917922,10%,-161.35,0%,AUS,23,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,7077771/complete-unknown,369269,Hong Kong,21,-258.47,Flat,416,Fastnet Rock,7077771,[],AUS,1359,Turf,2026-04-12,903909,"{'runs': '0', 'wins': '0'}",673,B,-10.10,7,AUS,AUS,,7077770,E Y W Tong (2026-03-14),False,G,Flying Artie,False,Cavalry Rock,2,40731,45,-23.00,,,False,Good,0,"{'runs': '1', 'wins': '0'}",99,Unity And Harmony Syndicate
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Fortune Link,4,gelding,7,12,P F Yiu,Nichola Yuen,,False,123,65,,,,,6.5f maiden winner in Australia; drawn wide for this Hong Kong debut,"1-6 when based in Australia, the win gained in 6.5f maiden in October; drawn on the outside for this Hong Kong debut; market instructive.",,,,True,17%,7f,3,[],2021-11-02,1118553,102829,"{'runs': '0', 'wins': '0'}",1540,19,False,I T Gitsham,633824,10%,,False,16,,917922,17%,-70.09,16%,AUS,19,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,9092802/fortune-link,362007,Hong Kong,12,-4.60,Flat,416,Snitzel,9092802,[],AUS,12,Turf,2026-04-12,901048,"{'runs': '0', 'wins': '0'}",1416,BL,-4.60,7,AUS,AUS,10,2615797,,False,G,Capitalist,False,Lunar Snitzel,2,13936,141,-10.50,,10,False,Good,3,"{'runs': '0', 'wins': '0'}",2,Mixion Lam Ting Kwok & Luo Hong Fen
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Ghorgan,5,gelding,8,6,K L Man,Jerry Chau,ht,False,122,64,87,,28,,0-12 in HK but was second to a good prospect two runs ago; a possible,0-12 in Hong Kong and rather inconsistent but chased home a good prospect over C&D two starts ago and has better draw than last time; can make his presence felt.,,,,True,7%,7f,1,"[{'trainer': 'Jamie Richards', 'trainer_id': 35043, 'change_date': '2025-05-22'}, {'trainer': 'A Wohler', 'trainer_id': 8758, 'change_date': '2025-03-06'}]",2021-05-11,31197,99123,"{'runs': '8', 'wins': '0'}",1540,21,False,Stiftung Gestut Fahrhof,506927,8%,,False,5,,917922,10%,-152.23,5%,GER,21,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,5368067/ghorgan,355739,Hong Kong,31,-176.54,Flat,416,Invincible Spirit,5368067,[],IRE,1114,Turf,2026-04-12,1635476,"{'runs': '10', 'wins': '0'}",1261,B,-6.30,7,GER,IRE,2,872250,Darius Racing (2025-03-06),False,G,Study Of Man,False,Guavia,3,12787,106,-17.10,,2,False,Good,1,"{'runs': '12', 'wins': '0'}",74,Irene Chen
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Pray For Justice,4,gelding,9,2,David Eustace,Richard Kingscote,t,False,122,64,83,,154,,Quite promising fifth over C&D on HK debut in November; first run since,Off the track for a year after winning on debut in Australia (6.5f) but made quite promising start to Hong Kong career when keeping-on fifth over C&D in November; holds each-way claims if ready to roll after latest break.,,,,True,4%,7f,4,"[{'trainer': 'Ciaron Maher', 'trainer_id': 19845, 'change_date': '2025-11-06'}]",2021-09-11,26320,83554,"{'runs': '2', 'wins': '1'}",1540,26,False,Katom,596550,8%,,False,15,,917922,14%,-70.24,15%,AUS,26,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,5737981/pray-for-justice,353559,Hong Kong,21,-173.05,Flat,416,Fastnet Rock,5737981,[],USA,247,Turf,2026-04-12,1846168,"{'runs': '1', 'wins': '0'}",439,B,+4.30,7,AUS,AUS,,1338492,Coolmore Halo Racing Services Pty Ltd Et Al (2025-11-06)||Coolmore Ciaron Maher Racing Et Al (2024-11-01),False,G,Justify,False,Formality,3,41761,36,+0.50,,,False,Good,4,"{'runs': '1', 'wins': '0'}",9,Alexander So
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Flash Current,5,gelding,10,11,Jimmy Ting,Harry Bentley,t,False,121,63,89,,21,,Went close over C&D in January; can threaten if he gets a good pace to aim at,Lost out only by a short head over C&D in January and both subsequent runs were perfectly respectable; can threaten if this race is run to suit his usual patient tactics.,,,,True,6%,7f,2,[],2020-09-30,1137787,88632,"{'runs': '8', 'wins': '2'}",1540,13,False,C T Chan,671961,6%,,False,15,,917922,8%,-216.14,15%,NZ,13,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,7020679/flash-current,211157,Hong Kong,24,-306.25,Flat,416,Thano,7020679,[],AUS,1190,Turf,2026-04-12,1071306,"{'runs': '6', 'wins': '1'}",818,B,-2.50,7,NZ,ARG,,7020678,,False,G,Derryn,False,Shimmer N Shine,2,35035,52,+8.00,,,False,Good,2,"{'runs': '12', 'wins': '2'}",69,Hermitage
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Positive Smile,5,gelding,11,7,David A Hayes,M L Yeung,tb,False,120,62,85,,18,,Dual Class 4 winner in January but has found things tough since upped in grade,"Struck form in January, winning twice over C&D in Class 4, but has found things much tougher in this higher grade on his last two outings.",,,,True,4%,7f,1,"[{'trainer': 'Ben & JD Hayes', 'trainer_id': 38569, 'change_date': '2024-10-14'}]",2020-11-24,27672,88300,"{'runs': '13', 'wins': '1'}",1540,31,False,M R Ormond,509318,8%,,False,3,,917922,0%,-650.76,3%,NZ,31,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,5184144/positive-smile,244164,Hong Kong,23,-142.68,Flat,416,Redoutes Choice,5184144,[],USA,987,Turf,2026-04-12,681421,"{'runs': '8', 'wins': '2'}",1585,B,-23.00,7,AUS,AUS,,5184143,Lindsay Park Bloodstock & L Lee (2024-10-14),False,G,Per Incanto,False,Eva Godiva,0,3550,126,-29.95,,,False,Good,1,"{'runs': '13', 'wins': '2'}",44,Lee Lit Lung
Sha Tin,09:35,Jordan Hcp (C3) (Handicap) (Turf),,7f,,3yo+,,"£99,295",12,Refusetobeenglish,4,gelding,12,10,P C Ng,Andrea Atzeni,tb,False,120,62,91,,21,,Ran quite well over 6f last month and looks well worth another crack at 7f,0-9 in Hong Kong but looked unlucky not to finish closer than fifth over 6f here last month and has been shaping as though well worth another crack at 7f.,,,,True,9%,7f,0,[],2021-08-31,1099373,87349,"{'runs': '4', 'wins': '0'}",1540,24,False,Goodson & Perron Family Trust,632831,8%,,False,0,,917922,11%,-522.24,0%,NZ,24,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917922,8183785/refusetobeenglish,362576,Hong Kong,35,-229.77,Flat,416,Darci Brahma,8183785,[],IRE,1028,Turf,2026-04-12,906477,"{'runs': '1', 'wins': '0'}",1357,B,+1.60,7,NZ,NZ,,846423,,False,G,Churchill,False,Irish Fling,4,39762,111,-24.00,,,False,Good,0,"{'runs': '3', 'wins': '0'}",92,24/25 Pierre Ng Pang Chi Trainer Syndicate
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Crossborderpegasus,4,gelding,1,11,J Size,James Orman,tb,False,134,79,90,,101,,Ran well from tough draw on seasonal debut; off three months since; drawn wide again,3-5 during his first season (all wins over C&D) and did well to finish second to progressive rival from stall 12 here on belated reappearance outing in January; absent for another three months since and drawn wide again but still goes on the shortlist.,,,,True,7%,6f,2,[],2021-09-28,1063365,94434,"{'runs': '4', 'wins': '1'}",1320,22,False,Makybe Racing & Breeding,1715787,12%,,False,9,,917923,8%,-226.63,9%,AUS,22,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,7148017/crossborderpegasus,354964,Hong Kong,26,-67.10,Flat,416,Fighting Sun,7148017,[],AUS,355,Turf,2026-04-12,868881,"{'runs': '5', 'wins': '3'}",1845,BR,-16.10,6,AUS,AUS,,2774343,,False,G,Rich Enuff,False,Super Flare,2,12739,219,-11.40,,,False,Good,2,"{'runs': '6', 'wins': '3'}",24,Wu Haibo
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Smart Golf,4,gelding,2,4,F C Lor,Harry Bentley,t,False,132,76,86,,28,,Made virtually all over C&D last month and is now 3-5; good chance,Made virtually all from double-digit stall over C&D last month and is now 3-5; another 7lb higher today but better drawn this time and probably still on the upgrade; good chance.,,,,True,6%,6f,2,[],2021-10-05,1136961,88632,"{'runs': '4', 'wins': '2'}",1320,31,False,Armidale Stud Pty Ltd,577888,9%,,False,6,,917923,8%,-360.81,6%,AUS,31,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,8463768/smart-golf,216232,Hong Kong,24,-306.25,Flat,416,Exceed And Excel,8463768,[],AUS,1190,Turf,2026-04-12,782003,"{'runs': '4', 'wins': '3'}",1650,B,-2.50,6,AUS,AUS,,8463767,,False,G,Needs Further,False,Aimless,2,33689,156,-24.90,,,False,Good,2,"{'runs': '5', 'wins': '3'}",69,Jackie Wong See Sum
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Young Emperor,5,gelding,3,6,David Eustace,L J Ferraris,t,False,131,75,90,,21,,In the frame over C&D on last two starts; may yet have a bigger run in him,Still 6lb higher than when winning by a short head over C&D in January but has made the frame here on his last two outings and may yet have a bigger performance in him.,"2024-05-11 | Young Emperor | 5353791 | Declan Landy Fencing Handicap | 867761 | Naas | 192 | 6 | 1305 | Eclipse Emerald is a nice horse and is improving with racing. I thought he'd nearly win at the Curragh the other day but he just got a little bit tired. He's a burly horse so the more racing he gets, the fitter he will get. Hopefully he can progress into a nice sprinter - Fozzy Stack, trainer.",,,True,7%,6f,4,"[{'trainer': 'J A Stack', 'trainer_id': 33059, 'change_date': '2024-07-05'}]",2021-05-23,1109593,98196,"{'runs': '6', 'wins': '2'}",1320,26,False,Mr Iman Hartono,107700,8%,,False,15,,917923,6%,-70.24,15%,IRE,26,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,5353791/young-emperor,178562,Hong Kong,17,-195.06,Flat,416,Pivotal,5353791,[],IRE,1146,Turf,2026-04-12,657462,"{'runs': '12', 'wins': '3'}",439,B,-10.00,6,USA,GB,,2948069,Iman Hartono (2024-07-05),False,G,Holy Roman Emperor,False,Emirate Jewel,1,41761,36,+0.50,,,False,Good,4,"{'runs': '4', 'wins': '1'}",76,HKJC Racing Club Limited
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Jumbo Treasure,5,gelding,4,5,W K Mo,Nichola Yuen,tp,False,129,73,86,,32,,Front-runner who has a useful 10lb claimer enlisted; can make a bold bid,Front-runner who won three times over C&D in 2025; arrives here in good form and useful 10lb claimer Nichola Yuen is enlisted; can make a bold bid.,,,,True,17%,6f,0,[],2020-10-13,1075515,102829,"{'runs': '8', 'wins': '3'}",1320,23,False,SF Bloodstock LLC,588470,7%,,False,0,,917923,17%,-161.35,0%,AUS,23,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,7117336/jumbo-treasure,354710,Hong Kong,12,-4.60,Flat,416,Artie Schiller,7117336,[],AUS,12,Turf,2026-04-12,633815,"{'runs': '10', 'wins': '3'}",673,CH,-4.60,6,AUS,USA,10,804381,,False,G,Written Tycoon,False,Secret Liaison,2,40731,45,-23.00,,10,False,Good,0,"{'runs': '9', 'wins': '3'}",2,Billy Chan Chun Kit
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Chill Buddy,4,gelding,5,1,P F Yiu,Andrea Atzeni,t,False,128,72,89,,57,,Opened HK account over C&D in February; might be vulnerable after 6lb rise,"Largely consistent 4yo who came good in Hong Kong at the eighth attempt, over C&D in February; might be a shade vulnerable after a 6lb rise but can't grumble about his draw.",,,,True,9%,6f,3,[],2021-11-10,1108885,87349,"{'runs': '3', 'wins': '0'}",1320,19,False,T Scales,544249,10%,,False,16,,917923,11%,-70.09,16%,AUS,19,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,7834582/chill-buddy,360111,Hong Kong,35,-229.77,Flat,416,Viscount,7834582,[],AUS,1028,Turf,2026-04-12,903909,"{'runs': '4', 'wins': '1'}",1416,BR,+1.60,6,AUS,AUS,,882907,,False,G,Flying Artie,False,Ouija,4,13936,141,-10.50,,,False,Good,3,"{'runs': '7', 'wins': '1'}",92,Tony Lo Chin Ho
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Turquoise Velocity,4,gelding,6,9,K W Lui,M L Yeung,,False,128,72,83,,28,,Flopped badly on his second start but won his other three races,"Flopped badly on his second start but won his other three races, most recently when dead-heating over C&D last month; usually ridden prominently; probably still has more to offer.",,,,True,4%,6f,2,[],2021-09-15,1083830,88300,"{'runs': '2', 'wins': '1'}",1320,24,False,T R Ryan,519563,11%,,False,8,,917923,0%,-211.24,8%,AUS,24,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,8565877/turquoise-velocity,257534,Hong Kong,23,-142.68,Flat,416,Commands,8565877,[],AUS,987,Turf,2026-04-12,837877,"{'runs': '0', 'wins': '0'}",1429,BB,-23.00,6,AUS,AUS,,832314,,False,G,Zoustar,False,Calming Influence,0,12762,160,+17.50,,,False,Good,2,"{'runs': '4', 'wins': '3'}",44,Tang Ming Hei
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,The Unique Star,4,gelding,7,12,Brett Crawford,Karis Teetan,,False,127,71,91,,28,,"Runner-up on HK debut but two lesser efforts followed, and he's drawn wide today",Runner-up on Hong Kong debut in January (5f) but two lesser efforts have followed (6f/5f) and he's drawn wide today.,,,,True,9%,6f,1,"[{'trainer': 'Todd Smart', 'trainer_id': 30232, 'change_date': '2026-01-17'}]",2021-08-26,1135069,88634,"{'runs': '2', 'wins': '0'}",1320,19,False,Mrs A Freedman,561466,9%,,False,5,,917923,0%,+6.50,5%,AUS,19,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,7643411/the-unique-star,366910,Hong Kong,30,-511.49,Flat,416,Medaglia dOro,7643411,[],IRE,1718,Turf,2026-04-12,888702,"{'runs': '1', 'wins': '0'}",162,B,-30.00,6,AUS,USA,,7643410,B Hall Intel Bloodstock Syndicate & T R Smart (2026-01-17),False,G,Shalaa,False,Miss Louisiana,0,26238,14,+25.00,,,False,Good,1,"{'runs': '3', 'wins': '0'}",153,Sempre Trio Syndicate
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Master Of All,6,gelding,8,3,W Y So,H T Mo,tb,False,125,69,87,,21,,Began season in good form over 7f but has looked badly out of sorts lately,Began this season in good form over 7f but has looked badly out of sorts in recent months.,,,,True,4%,6f,1,"[{'trainer': 'L Ho', 'trainer_id': 12760, 'change_date': '2023-11-06'}]",2019-09-20,28100,95637,"{'runs': '13', 'wins': '2'}",1320,20,False,Emirates Park Pty Ltd,761072,8%,,False,5,,917923,0%,-66.39,5%,AUS,20,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,4934595/master-of-all,328262,Hong Kong,10,-183.23,Flat,416,Dream Ahead,4934595,[],IRE,426,Turf,2026-04-12,842791,"{'runs': '10', 'wins': '0'}",1325,B,-10.00,6,AUS,USA,2,1541594,,False,G,Charm Spirit,False,Funoon,0,28673,109,-14.50,,2,False,Good,1,"{'runs': '24', 'wins': '5'}",15,Kendrick Wong Chun Kit
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,New Future Folks,5,gelding,9,10,C W Chang,C Y Ho,tb,False,123,67,90,,28,,Well below best on recent outings and has double-digit draw today,Placed twice over C&D towards end of last year but has been well below that form on recent outings and has double-digit draw today.,,,,True,9%,6f,1,[],2020-09-21,1135209,90687,"{'runs': '9', 'wins': '2'}",1320,18,False,J A OShea,670119,6%,,False,6,,917923,5%,-258.15,6%,NZ,18,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,6107025/new-future-folks,243710,Hong Kong,22,-333.74,Flat,416,New Approach,6107025,[],AUS,1218,Turf,2026-04-12,597619,"{'runs': '9', 'wins': '0'}",992,B,+12.00,6,AUS,IRE,,2125748,,False,G,Savabeel,False,Kona,1,20011,57,-7.00,,,False,Good,1,"{'runs': '18', 'wins': '2'}",112,So Wing Keung
Sha Tin,10:10,Parkes Hcp (C3) (Handicap) (Turf),,6f,,3yo+,,"£99,295",12,Quantum Legend,3,gelding,10,7,Mark Newnham,Zac Purton,,False,122,66,,,,,Won on debut in New Zealand and Zac Purton is booked for this HK debut,Absent since winning 6f maiden in New Zealand last August but Zac Purton is a notable booking for this Hong Kong debut; market may guide.,,,,True,23%,6f,5,[],2022-10-09,1028565,82339,"{'runs': '0', 'wins': '0'}",1320,25,False,G S A Bloodstock Pty Ltd,509318,9%,,False,20,,917923,10%,-221.44,20%,AUS,25,https://www.racingpost.com/racecards/416/sha-tin/2026-04-12/917923,9092803/quantum-legend,370790,Hong Kong,42,-293.62,Flat,416,Redoutes Choice,9092803,[],AUS,1792,Turf,2026-04-12,2455790,"{'runs': '0', 'wins': '0'}",731,BR,-27.25,6,AUS,AUS,,2165389,,False,G,Castelvecchio,False,First Tier,4,32247,69,+7.70,,,False,Good,5,"{'runs': '0', 'wins': '0'}",417,Thundering Ten Syndicate
